Sector,Company Name,Industry,Symbol,Series,ISIN Code,NSE Symbol,Last Fetch,Live NIFTY LTP,Daily,Weekly,1M,3M,6M,YTD,Nifty Index 3M % Change,Stock Relative Strength vs Nifty,RS History,10D RS Change,Highest RS,Lowest RS,Average RS,RS Momentum Score,Consistency,RS Data Days,Volume History,Today Volume,10D Average Volume,Volume Ratio,Volume Change %,Upstox Instrument Key,Data Date,LTP,Return Calculation Price,Previous Close,LTP Change %,LTP Volume,LTP Last Traded Qty,LTP Fetch Time,Status
nifty200,Hitachi Energy India Ltd.,Capital Goods,POWERINDIA,EQ,INE07Y701011,,2026-09-26T17:05:51+05:30,,1.041836,-5.091743,-6.309434,-11.265189,27.952999,,-3.364827,-7.900362,"[{'date': '2026-09-11', 'rs': -7.485368, 'volume': 53538}, {'date': '2026-09-15', 'rs': -7.741246, 'volume': 98157}, {'date': '2026-09-16', 'rs': -12.390223, 'volume': 93574}, {'date': '2026-09-17', 'rs': -10.253768, 'volume': 98656}, {'date': '2026-09-18', 'rs': -8.557655, 'volume': 125521}, {'date': '2026-09-21', 'rs': -10.445585, 'volume': 64069}, {'date': '2026-09-22', 'rs': -10.875579, 'volume': 89147}, {'date': '2026-09-23', 'rs': -5.854373, 'volume': 67887}, {'date': '2026-09-24', 'rs': -5.441221, 'volume': 65076}, {'date': '2026-09-25', 'rs': -7.900362, 'volume': 130207}]",-0.414994,-5.441221,-12.390223,-8.694538,0.882418,4.0,10.0,"[{'date': '2026-09-11', 'rs': -7.485368, 'volume': 53538}, {'date': '2026-09-15', 'rs': -7.741246, 'volume': 98157}, {'date': '2026-09-16', 'rs': -12.390223, 'volume': 93574}, {'date': '2026-09-17', 'rs': -10.253768, 'volume': 98656}, {'date': '2026-09-18', 'rs': -8.557655, 'volume': 125521}, {'date': '2026-09-21', 'rs': -10.445585, 'volume': 64069}, {'date': '2026-09-22', 'rs': -10.875579, 'volume': 89147}, {'date': '2026-09-23', 'rs': -5.854373, 'volume': 67887}, {'date': '2026-09-24', 'rs': -5.441221, 'volume': 65076}, {'date': '2026-09-25', 'rs': -7.900362, 'volume': 130207}]",130207.0,83958.333333,1.550853,55.085261,NSE_EQ|INE07Y701011,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
nifty500,NCC Ltd.,Construction,NCC,EQ,INE868B01028,,2026-09-26T17:05:51+05:30,,-0.449708,-3.143003,-9.769022,-11.4179,0.400635,,-3.364827,-8.053073,"[{'date': '2026-09-11', 'rs': -5.754296, 'volume': 1687263}, {'date': '2026-09-15', 'rs': -6.565941, 'volume': 1413062}, {'date': '2026-09-16', 'rs': -8.931418, 'volume': 1955001}, {'date': '2026-09-17', 'rs': -8.791665, 'volume': 2571140}, {'date': '2026-09-18', 'rs': -9.229502, 'volume': 2320130}, {'date': '2026-09-21', 'rs': -11.884543, 'volume': 3358897}, {'date': '2026-09-22', 'rs': -11.816791, 'volume': 1592824}, {'date': '2026-09-23', 'rs': -11.264372, 'volume': 2256139}, {'date': '2026-09-24', 'rs': -9.004913, 'volume': 1311315}, {'date': '2026-09-25', 'rs': -8.053073, 'volume': 2118247}]",-2.298777,-5.754296,-11.884543,-9.129651,1.196198,5.0,10.0,"[{'date': '2026-09-11', 'rs': -5.754296, 'volume': 1687263}, {'date': '2026-09-15', 'rs': -6.565941, 'volume': 1413062}, {'date': '2026-09-16', 'rs': -8.931418, 'volume': 1955001}, {'date': '2026-09-17', 'rs': -8.791665, 'volume': 2571140}, {'date': '2026-09-18', 'rs': -9.229502, 'volume': 2320130}, {'date': '2026-09-21', 'rs': -11.884543, 'volume': 3358897}, {'date': '2026-09-22', 'rs': -11.816791, 'volume': 1592824}, {'date': '2026-09-23', 'rs': -11.264372, 'volume': 2256139}, {'date': '2026-09-24', 'rs': -9.004913, 'volume': 1311315}, {'date': '2026-09-25', 'rs': -8.053073, 'volume': 2118247}]",2118247.0,2051752.333333,1.032409,3.240872,NSE_EQ|INE868B01028,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftyenergy,Torrent Power Ltd.,Power,TORNTPOWER,EQ,INE813H01021,,2026-09-26T17:05:51+05:30,,0.835878,-0.333651,-0.301971,-11.523272,-7.939536,,-3.364827,-8.158445,"[{'date': '2026-09-11', 'rs': -4.716531, 'volume': 194814}, {'date': '2026-09-15', 'rs': -4.003843, 'volume': 436537}, {'date': '2026-09-16', 'rs': -4.354289, 'volume': 389154}, {'date': '2026-09-17', 'rs': -8.174165, 'volume': 154452}, {'date': '2026-09-18', 'rs': -9.709694, 'volume': 462594}, {'date': '2026-09-21', 'rs': -11.59536, 'volume': 121302}, {'date': '2026-09-22', 'rs': -12.253719, 'volume': 126940}, {'date': '2026-09-23', 'rs': -10.402962, 'volume': 156538}, {'date': '2026-09-24', 'rs': -7.862361, 'volume': 67834}, {'date': '2026-09-25', 'rs': -8.158445, 'volume': 120680}]",-3.441914,-4.003843,-12.253719,-8.123137,-0.039231,3.0,10.0,"[{'date': '2026-09-11', 'rs': -4.716531, 'volume': 194814}, {'date': '2026-09-15', 'rs': -4.003843, 'volume': 436537}, {'date': '2026-09-16', 'rs': -4.354289, 'volume': 389154}, {'date': '2026-09-17', 'rs': -8.174165, 'volume': 154452}, {'date': '2026-09-18', 'rs': -9.709694, 'volume': 462594}, {'date': '2026-09-21', 'rs': -11.59536, 'volume': 121302}, {'date': '2026-09-22', 'rs': -12.253719, 'volume': 126940}, {'date': '2026-09-23', 'rs': -10.402962, 'volume': 156538}, {'date': '2026-09-24', 'rs': -7.862361, 'volume': 67834}, {'date': '2026-09-25', 'rs': -8.158445, 'volume': 120680}]",120680.0,234462.777778,0.514709,-48.529143,NSE_EQ|INE813H01021,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
nifty500,Torrent Power Ltd.,Power,TORNTPOWER,EQ,INE813H01021,,2026-09-26T17:05:51+05:30,,0.835878,-0.333651,-0.301971,-11.523272,-7.939536,,-3.364827,-8.158445,"[{'date': '2026-09-11', 'rs': -4.716531, 'volume': 194814}, {'date': '2026-09-15', 'rs': -4.003843, 'volume': 436537}, {'date': '2026-09-16', 'rs': -4.354289, 'volume': 389154}, {'date': '2026-09-17', 'rs': -8.174165, 'volume': 154452}, {'date': '2026-09-18', 'rs': -9.709694, 'volume': 462594}, {'date': '2026-09-21', 'rs': -11.59536, 'volume': 121302}, {'date': '2026-09-22', 'rs': -12.253719, 'volume': 126940}, {'date': '2026-09-23', 'rs': -10.402962, 'volume': 156538}, {'date': '2026-09-24', 'rs': -7.862361, 'volume': 67834}, {'date': '2026-09-25', 'rs': -8.158445, 'volume': 120680}]",-3.441914,-4.003843,-12.253719,-8.123137,-0.039231,3.0,10.0,"[{'date': '2026-09-11', 'rs': -4.716531, 'volume': 194814}, {'date': '2026-09-15', 'rs': -4.003843, 'volume': 436537}, {'date': '2026-09-16', 'rs': -4.354289, 'volume': 389154}, {'date': '2026-09-17', 'rs': -8.174165, 'volume': 154452}, {'date': '2026-09-18', 'rs': -9.709694, 'volume': 462594}, {'date': '2026-09-21', 'rs': -11.59536, 'volume': 121302}, {'date': '2026-09-22', 'rs': -12.253719, 'volume': 126940}, {'date': '2026-09-23', 'rs': -10.402962, 'volume': 156538}, {'date': '2026-09-24', 'rs': -7.862361, 'volume': 67834}, {'date': '2026-09-25', 'rs': -8.158445, 'volume': 120680}]",120680.0,234462.777778,0.514709,-48.529143,NSE_EQ|INE813H01021,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftyhousing,Torrent Power Ltd.,POWER,TORNTPOWER,EQ,INE813H01021,,2026-09-26T17:05:51+05:30,,0.835878,-0.333651,-0.301971,-11.523272,-7.939536,,-3.364827,-8.158445,"[{'date': '2026-09-11', 'rs': -4.716531, 'volume': 194814}, {'date': '2026-09-15', 'rs': -4.003843, 'volume': 436537}, {'date': '2026-09-16', 'rs': -4.354289, 'volume': 389154}, {'date': '2026-09-17', 'rs': -8.174165, 'volume': 154452}, {'date': '2026-09-18', 'rs': -9.709694, 'volume': 462594}, {'date': '2026-09-21', 'rs': -11.59536, 'volume': 121302}, {'date': '2026-09-22', 'rs': -12.253719, 'volume': 126940}, {'date': '2026-09-23', 'rs': -10.402962, 'volume': 156538}, {'date': '2026-09-24', 'rs': -7.862361, 'volume': 67834}, {'date': '2026-09-25', 'rs': -8.158445, 'volume': 120680}]",-3.441914,-4.003843,-12.253719,-8.123137,-0.039231,3.0,10.0,"[{'date': '2026-09-11', 'rs': -4.716531, 'volume': 194814}, {'date': '2026-09-15', 'rs': -4.003843, 'volume': 436537}, {'date': '2026-09-16', 'rs': -4.354289, 'volume': 389154}, {'date': '2026-09-17', 'rs': -8.174165, 'volume': 154452}, {'date': '2026-09-18', 'rs': -9.709694, 'volume': 462594}, {'date': '2026-09-21', 'rs': -11.59536, 'volume': 121302}, {'date': '2026-09-22', 'rs': -12.253719, 'volume': 126940}, {'date': '2026-09-23', 'rs': -10.402962, 'volume': 156538}, {'date': '2026-09-24', 'rs': -7.862361, 'volume': 67834}, {'date': '2026-09-25', 'rs': -8.158445, 'volume': 120680}]",120680.0,234462.777778,0.514709,-48.529143,NSE_EQ|INE813H01021,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftylargemidcap250,Torrent Power Ltd.,Power,TORNTPOWER,EQ,INE813H01021,,2026-09-26T17:05:51+05:30,,0.835878,-0.333651,-0.301971,-11.523272,-7.939536,,-3.364827,-8.158445,"[{'date': '2026-09-11', 'rs': -4.716531, 'volume': 194814}, {'date': '2026-09-15', 'rs': -4.003843, 'volume': 436537}, {'date': '2026-09-16', 'rs': -4.354289, 'volume': 389154}, {'date': '2026-09-17', 'rs': -8.174165, 'volume': 154452}, {'date': '2026-09-18', 'rs': -9.709694, 'volume': 462594}, {'date': '2026-09-21', 'rs': -11.59536, 'volume': 121302}, {'date': '2026-09-22', 'rs': -12.253719, 'volume': 126940}, {'date': '2026-09-23', 'rs': -10.402962, 'volume': 156538}, {'date': '2026-09-24', 'rs': -7.862361, 'volume': 67834}, {'date': '2026-09-25', 'rs': -8.158445, 'volume': 120680}]",-3.441914,-4.003843,-12.253719,-8.123137,-0.039231,3.0,10.0,"[{'date': '2026-09-11', 'rs': -4.716531, 'volume': 194814}, {'date': '2026-09-15', 'rs': -4.003843, 'volume': 436537}, {'date': '2026-09-16', 'rs': -4.354289, 'volume': 389154}, {'date': '2026-09-17', 'rs': -8.174165, 'volume': 154452}, {'date': '2026-09-18', 'rs': -9.709694, 'volume': 462594}, {'date': '2026-09-21', 'rs': -11.59536, 'volume': 121302}, {'date': '2026-09-22', 'rs': -12.253719, 'volume': 126940}, {'date': '2026-09-23', 'rs': -10.402962, 'volume': 156538}, {'date': '2026-09-24', 'rs': -7.862361, 'volume': 67834}, {'date': '2026-09-25', 'rs': -8.158445, 'volume': 120680}]",120680.0,234462.777778,0.514709,-48.529143,NSE_EQ|INE813H01021,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
nifty200,Torrent Power Ltd.,Power,TORNTPOWER,EQ,INE813H01021,,2026-09-26T17:05:51+05:30,,0.835878,-0.333651,-0.301971,-11.523272,-7.939536,,-3.364827,-8.158445,"[{'date': '2026-09-11', 'rs': -4.716531, 'volume': 194814}, {'date': '2026-09-15', 'rs': -4.003843, 'volume': 436537}, {'date': '2026-09-16', 'rs': -4.354289, 'volume': 389154}, {'date': '2026-09-17', 'rs': -8.174165, 'volume': 154452}, {'date': '2026-09-18', 'rs': -9.709694, 'volume': 462594}, {'date': '2026-09-21', 'rs': -11.59536, 'volume': 121302}, {'date': '2026-09-22', 'rs': -12.253719, 'volume': 126940}, {'date': '2026-09-23', 'rs': -10.402962, 'volume': 156538}, {'date': '2026-09-24', 'rs': -7.862361, 'volume': 67834}, {'date': '2026-09-25', 'rs': -8.158445, 'volume': 120680}]",-3.441914,-4.003843,-12.253719,-8.123137,-0.039231,3.0,10.0,"[{'date': '2026-09-11', 'rs': -4.716531, 'volume': 194814}, {'date': '2026-09-15', 'rs': -4.003843, 'volume': 436537}, {'date': '2026-09-16', 'rs': -4.354289, 'volume': 389154}, {'date': '2026-09-17', 'rs': -8.174165, 'volume': 154452}, {'date': '2026-09-18', 'rs': -9.709694, 'volume': 462594}, {'date': '2026-09-21', 'rs': -11.59536, 'volume': 121302}, {'date': '2026-09-22', 'rs': -12.253719, 'volume': 126940}, {'date': '2026-09-23', 'rs': -10.402962, 'volume': 156538}, {'date': '2026-09-24', 'rs': -7.862361, 'volume': 67834}, {'date': '2026-09-25', 'rs': -8.158445, 'volume': 120680}]",120680.0,234462.777778,0.514709,-48.529143,NSE_EQ|INE813H01021,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftyhousing,Berger Paints India Ltd.,CONSUMER GOODS,BERGEPAINT,EQ,INE463A01038,,2026-09-26T17:05:51+05:30,,1.991544,-0.065409,-9.003375,-11.56666,13.047231,,-3.364827,-8.201833,"[{'date': '2026-09-11', 'rs': -9.900907, 'volume': 283827}, {'date': '2026-09-15', 'rs': -8.790265, 'volume': 220721}, {'date': '2026-09-16', 'rs': -8.815173, 'volume': 163379}, {'date': '2026-09-17', 'rs': -7.463937, 'volume': 443456}, {'date': '2026-09-18', 'rs': -13.938689, 'volume': 1220340}, {'date': '2026-09-21', 'rs': -15.223257, 'volume': 860289}, {'date': '2026-09-22', 'rs': -15.066017, 'volume': 454498}, {'date': '2026-09-23', 'rs': -10.951593, 'volume': 320195}, {'date': '2026-09-24', 'rs': -12.441748, 'volume': 671583}, {'date': '2026-09-25', 'rs': -8.201833, 'volume': 219110}]",1.699074,-7.463937,-15.223257,-11.079342,3.197232,5.0,10.0,"[{'date': '2026-09-11', 'rs': -9.900907, 'volume': 283827}, {'date': '2026-09-15', 'rs': -8.790265, 'volume': 220721}, {'date': '2026-09-16', 'rs': -8.815173, 'volume': 163379}, {'date': '2026-09-17', 'rs': -7.463937, 'volume': 443456}, {'date': '2026-09-18', 'rs': -13.938689, 'volume': 1220340}, {'date': '2026-09-21', 'rs': -15.223257, 'volume': 860289}, {'date': '2026-09-22', 'rs': -15.066017, 'volume': 454498}, {'date': '2026-09-23', 'rs': -10.951593, 'volume': 320195}, {'date': '2026-09-24', 'rs': -12.441748, 'volume': 671583}, {'date': '2026-09-25', 'rs': -8.201833, 'volume': 219110}]",219110.0,515365.333333,0.425155,-57.484529,NSE_EQ|INE463A01038,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
nifty500,Berger Paints India Ltd.,Consumer Durables,BERGEPAINT,EQ,INE463A01038,,2026-09-26T17:05:51+05:30,,1.991544,-0.065409,-9.003375,-11.56666,13.047231,,-3.364827,-8.201833,"[{'date': '2026-09-11', 'rs': -9.900907, 'volume': 283827}, {'date': '2026-09-15', 'rs': -8.790265, 'volume': 220721}, {'date': '2026-09-16', 'rs': -8.815173, 'volume': 163379}, {'date': '2026-09-17', 'rs': -7.463937, 'volume': 443456}, {'date': '2026-09-18', 'rs': -13.938689, 'volume': 1220340}, {'date': '2026-09-21', 'rs': -15.223257, 'volume': 860289}, {'date': '2026-09-22', 'rs': -15.066017, 'volume': 454498}, {'date': '2026-09-23', 'rs': -10.951593, 'volume': 320195}, {'date': '2026-09-24', 'rs': -12.441748, 'volume': 671583}, {'date': '2026-09-25', 'rs': -8.201833, 'volume': 219110}]",1.699074,-7.463937,-15.223257,-11.079342,3.197232,5.0,10.0,"[{'date': '2026-09-11', 'rs': -9.900907, 'volume': 283827}, {'date': '2026-09-15', 'rs': -8.790265, 'volume': 220721}, {'date': '2026-09-16', 'rs': -8.815173, 'volume': 163379}, {'date': '2026-09-17', 'rs': -7.463937, 'volume': 443456}, {'date': '2026-09-18', 'rs': -13.938689, 'volume': 1220340}, {'date': '2026-09-21', 'rs': -15.223257, 'volume': 860289}, {'date': '2026-09-22', 'rs': -15.066017, 'volume': 454498}, {'date': '2026-09-23', 'rs': -10.951593, 'volume': 320195}, {'date': '2026-09-24', 'rs': -12.441748, 'volume': 671583}, {'date': '2026-09-25', 'rs': -8.201833, 'volume': 219110}]",219110.0,515365.333333,0.425155,-57.484529,NSE_EQ|INE463A01038,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftylargemidcap250,Berger Paints India Ltd.,Consumer Durables,BERGEPAINT,EQ,INE463A01038,,2026-09-26T17:05:51+05:30,,1.991544,-0.065409,-9.003375,-11.56666,13.047231,,-3.364827,-8.201833,"[{'date': '2026-09-11', 'rs': -9.900907, 'volume': 283827}, {'date': '2026-09-15', 'rs': -8.790265, 'volume': 220721}, {'date': '2026-09-16', 'rs': -8.815173, 'volume': 163379}, {'date': '2026-09-17', 'rs': -7.463937, 'volume': 443456}, {'date': '2026-09-18', 'rs': -13.938689, 'volume': 1220340}, {'date': '2026-09-21', 'rs': -15.223257, 'volume': 860289}, {'date': '2026-09-22', 'rs': -15.066017, 'volume': 454498}, {'date': '2026-09-23', 'rs': -10.951593, 'volume': 320195}, {'date': '2026-09-24', 'rs': -12.441748, 'volume': 671583}, {'date': '2026-09-25', 'rs': -8.201833, 'volume': 219110}]",1.699074,-7.463937,-15.223257,-11.079342,3.197232,5.0,10.0,"[{'date': '2026-09-11', 'rs': -9.900907, 'volume': 283827}, {'date': '2026-09-15', 'rs': -8.790265, 'volume': 220721}, {'date': '2026-09-16', 'rs': -8.815173, 'volume': 163379}, {'date': '2026-09-17', 'rs': -7.463937, 'volume': 443456}, {'date': '2026-09-18', 'rs': -13.938689, 'volume': 1220340}, {'date': '2026-09-21', 'rs': -15.223257, 'volume': 860289}, {'date': '2026-09-22', 'rs': -15.066017, 'volume': 454498}, {'date': '2026-09-23', 'rs': -10.951593, 'volume': 320195}, {'date': '2026-09-24', 'rs': -12.441748, 'volume': 671583}, {'date': '2026-09-25', 'rs': -8.201833, 'volume': 219110}]",219110.0,515365.333333,0.425155,-57.484529,NSE_EQ|INE463A01038,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftyrealty,Sobha Ltd.,Realty,SOBHA,EQ,INE671H01015,,2026-09-26T17:05:51+05:30,,-0.089598,0.938117,-5.076614,-11.583652,2.242227,,-3.364827,-8.218824,"[{'date': '2026-09-11', 'rs': -9.575344, 'volume': 96039}, {'date': '2026-09-15', 'rs': -10.995262, 'volume': 110757}, {'date': '2026-09-16', 'rs': -12.888155, 'volume': 77935}, {'date': '2026-09-17', 'rs': -12.9313, 'volume': 46940}, {'date': '2026-09-18', 'rs': -11.57979, 'volume': 120571}, {'date': '2026-09-21', 'rs': -11.523504, 'volume': 49708}, {'date': '2026-09-22', 'rs': -10.01926, 'volume': 133744}, {'date': '2026-09-23', 'rs': -10.512209, 'volume': 43906}, {'date': '2026-09-24', 'rs': -8.677945, 'volume': 46367}, {'date': '2026-09-25', 'rs': -8.218824, 'volume': 57820}]",1.35652,-8.218824,-12.9313,-10.692159,2.74815,5.0,10.0,"[{'date': '2026-09-11', 'rs': -9.575344, 'volume': 96039}, {'date': '2026-09-15', 'rs': -10.995262, 'volume': 110757}, {'date': '2026-09-16', 'rs': -12.888155, 'volume': 77935}, {'date': '2026-09-17', 'rs': -12.9313, 'volume': 46940}, {'date': '2026-09-18', 'rs': -11.57979, 'volume': 120571}, {'date': '2026-09-21', 'rs': -11.523504, 'volume': 49708}, {'date': '2026-09-22', 'rs': -10.01926, 'volume': 133744}, {'date': '2026-09-23', 'rs': -10.512209, 'volume': 43906}, {'date': '2026-09-24', 'rs': -8.677945, 'volume': 46367}, {'date': '2026-09-25', 'rs': -8.218824, 'volume': 57820}]",57820.0,80663.0,0.716809,-28.319056,NSE_EQ|INE671H01015,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
nifty500,Sobha Ltd.,Realty,SOBHA,EQ,INE671H01015,,2026-09-26T17:05:51+05:30,,-0.089598,0.938117,-5.076614,-11.583652,2.242227,,-3.364827,-8.218824,"[{'date': '2026-09-11', 'rs': -9.575344, 'volume': 96039}, {'date': '2026-09-15', 'rs': -10.995262, 'volume': 110757}, {'date': '2026-09-16', 'rs': -12.888155, 'volume': 77935}, {'date': '2026-09-17', 'rs': -12.9313, 'volume': 46940}, {'date': '2026-09-18', 'rs': -11.57979, 'volume': 120571}, {'date': '2026-09-21', 'rs': -11.523504, 'volume': 49708}, {'date': '2026-09-22', 'rs': -10.01926, 'volume': 133744}, {'date': '2026-09-23', 'rs': -10.512209, 'volume': 43906}, {'date': '2026-09-24', 'rs': -8.677945, 'volume': 46367}, {'date': '2026-09-25', 'rs': -8.218824, 'volume': 57820}]",1.35652,-8.218824,-12.9313,-10.692159,2.74815,5.0,10.0,"[{'date': '2026-09-11', 'rs': -9.575344, 'volume': 96039}, {'date': '2026-09-15', 'rs': -10.995262, 'volume': 110757}, {'date': '2026-09-16', 'rs': -12.888155, 'volume': 77935}, {'date': '2026-09-17', 'rs': -12.9313, 'volume': 46940}, {'date': '2026-09-18', 'rs': -11.57979, 'volume': 120571}, {'date': '2026-09-21', 'rs': -11.523504, 'volume': 49708}, {'date': '2026-09-22', 'rs': -10.01926, 'volume': 133744}, {'date': '2026-09-23', 'rs': -10.512209, 'volume': 43906}, {'date': '2026-09-24', 'rs': -8.677945, 'volume': 46367}, {'date': '2026-09-25', 'rs': -8.218824, 'volume': 57820}]",57820.0,80663.0,0.716809,-28.319056,NSE_EQ|INE671H01015,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftyfmcg,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,TATACONSUM,EQ,INE192A01025,,2026-09-26T17:05:51+05:30,,-0.314306,-1.285141,-6.102569,-11.646298,-3.946854,,-3.364827,-8.28147,"[{'date': '2026-09-11', 'rs': -8.031041, 'volume': 905959}, {'date': '2026-09-15', 'rs': -9.175029, 'volume': 1567952}, {'date': '2026-09-16', 'rs': -7.458481, 'volume': 1573391}, {'date': '2026-09-17', 'rs': -5.07754, 'volume': 1966538}, {'date': '2026-09-18', 'rs': -7.614962, 'volume': 2076522}, {'date': '2026-09-21', 'rs': -7.233836, 'volume': 688026}, {'date': '2026-09-22', 'rs': -8.766208, 'volume': 683063}, {'date': '2026-09-23', 'rs': -7.059641, 'volume': 850774}, {'date': '2026-09-24', 'rs': -8.68966, 'volume': 1002889}, {'date': '2026-09-25', 'rs': -8.28147, 'volume': 885948}]",-0.250429,-5.07754,-9.175029,-7.738787,-0.602981,5.0,10.0,"[{'date': '2026-09-11', 'rs': -8.031041, 'volume': 905959}, {'date': '2026-09-15', 'rs': -9.175029, 'volume': 1567952}, {'date': '2026-09-16', 'rs': -7.458481, 'volume': 1573391}, {'date': '2026-09-17', 'rs': -5.07754, 'volume': 1966538}, {'date': '2026-09-18', 'rs': -7.614962, 'volume': 2076522}, {'date': '2026-09-21', 'rs': -7.233836, 'volume': 688026}, {'date': '2026-09-22', 'rs': -8.766208, 'volume': 683063}, {'date': '2026-09-23', 'rs': -7.059641, 'volume': 850774}, {'date': '2026-09-24', 'rs': -8.68966, 'volume': 1002889}, {'date': '2026-09-25', 'rs': -8.28147, 'volume': 885948}]",885948.0,1257234.888889,0.70468,-29.532022,NSE_EQ|INE192A01025,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
nifty500,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,TATACONSUM,EQ,INE192A01025,,2026-09-26T17:05:51+05:30,,-0.314306,-1.285141,-6.102569,-11.646298,-3.946854,,-3.364827,-8.28147,"[{'date': '2026-09-11', 'rs': -8.031041, 'volume': 905959}, {'date': '2026-09-15', 'rs': -9.175029, 'volume': 1567952}, {'date': '2026-09-16', 'rs': -7.458481, 'volume': 1573391}, {'date': '2026-09-17', 'rs': -5.07754, 'volume': 1966538}, {'date': '2026-09-18', 'rs': -7.614962, 'volume': 2076522}, {'date': '2026-09-21', 'rs': -7.233836, 'volume': 688026}, {'date': '2026-09-22', 'rs': -8.766208, 'volume': 683063}, {'date': '2026-09-23', 'rs': -7.059641, 'volume': 850774}, {'date': '2026-09-24', 'rs': -8.68966, 'volume': 1002889}, {'date': '2026-09-25', 'rs': -8.28147, 'volume': 885948}]",-0.250429,-5.07754,-9.175029,-7.738787,-0.602981,5.0,10.0,"[{'date': '2026-09-11', 'rs': -8.031041, 'volume': 905959}, {'date': '2026-09-15', 'rs': -9.175029, 'volume': 1567952}, {'date': '2026-09-16', 'rs': -7.458481, 'volume': 1573391}, {'date': '2026-09-17', 'rs': -5.07754, 'volume': 1966538}, {'date': '2026-09-18', 'rs': -7.614962, 'volume': 2076522}, {'date': '2026-09-21', 'rs': -7.233836, 'volume': 688026}, {'date': '2026-09-22', 'rs': -8.766208, 'volume': 683063}, {'date': '2026-09-23', 'rs': -7.059641, 'volume': 850774}, {'date': '2026-09-24', 'rs': -8.68966, 'volume': 1002889}, {'date': '2026-09-25', 'rs': -8.28147, 'volume': 885948}]",885948.0,1257234.888889,0.70468,-29.532022,NSE_EQ|INE192A01025,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
niftylargemidcap250,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,TATACONSUM,EQ,INE192A01025,,2026-09-26T17:05:51+05:30,,-0.314306,-1.285141,-6.102569,-11.646298,-3.946854,,-3.364827,-8.28147,"[{'date': '2026-09-11', 'rs': -8.031041, 'volume': 905959}, {'date': '2026-09-15', 'rs': -9.175029, 'volume': 1567952}, {'date': '2026-09-16', 'rs': -7.458481, 'volume': 1573391}, {'date': '2026-09-17', 'rs': -5.07754, 'volume': 1966538}, {'date': '2026-09-18', 'rs': -7.614962, 'volume': 2076522}, {'date': '2026-09-21', 'rs': -7.233836, 'volume': 688026}, {'date': '2026-09-22', 'rs': -8.766208, 'volume': 683063}, {'date': '2026-09-23', 'rs': -7.059641, 'volume': 850774}, {'date': '2026-09-24', 'rs': -8.68966, 'volume': 1002889}, {'date': '2026-09-25', 'rs': -8.28147, 'volume': 885948}]",-0.250429,-5.07754,-9.175029,-7.738787,-0.602981,5.0,10.0,"[{'date': '2026-09-11', 'rs': -8.031041, 'volume': 905959}, {'date': '2026-09-15', 'rs': -9.175029, 'volume': 1567952}, {'date': '2026-09-16', 'rs': -7.458481, 'volume': 1573391}, {'date': '2026-09-17', 'rs': -5.07754, 'volume': 1966538}, {'date': '2026-09-18', 'rs': -7.614962, 'volume': 2076522}, {'date': '2026-09-21', 'rs': -7.233836, 'volume': 688026}, {'date': '2026-09-22', 'rs': -8.766208, 'volume': 683063}, {'date': '2026-09-23', 'rs': -7.059641, 'volume': 850774}, {'date': '2026-09-24', 'rs': -8.68966, 'volume': 1002889}, {'date': '2026-09-25', 'rs': -8.28147, 'volume': 885948}]",885948.0,1257234.888889,0.70468,-29.532022,NSE_EQ|INE192A01025,2026-09-25,,LAST COMPLETED CLOSE,,,,,,OK
